school_code,school_name,subject,batch,major_code,major_name,field_name,current_value,new_value,source,match_type,confidence,diff_type
2118,锦州医科大学,—,—,—,—,academics.masterPrograms,19,76,02_院校库,exact,1.0,numeric_large
2119,大连医科大学,—,—,—,—,academics.masterPrograms,18,24,02_院校库,exact,1.0,numeric_large
2120,大连外国语大学,—,—,—,—,academics.masterPrograms,16,35,02_院校库,exact,1.0,numeric_large
2121,沈阳药科大学,—,—,—,—,academics.masterPrograms,12,69,02_院校库,exact,1.0,numeric_large
2121,沈阳药科大学,—,—,—,—,academics.doctoralPrograms,4,25,02_院校库,exact,1.0,numeric_large
2122,辽宁中医药大学,—,—,—,—,academics.masterPrograms,9,34,02_院校库,exact,1.0,numeric_large
2122,辽宁中医药大学,—,—,—,—,academics.doctoralPrograms,5,23,02_院校库,exact,1.0,numeric_large
2124,沈阳师范大学,—,—,—,—,academics.masterPrograms,46,40,02_院校库,exact,1.0,numeric_large
2126,东北财经大学,—,—,—,—,academics.masterPrograms,27,90,02_院校库,exact,1.0,numeric_large
2126,东北财经大学,—,—,—,—,academics.doctoralPrograms,7,55,02_院校库,exact,1.0,numeric_large
2135,大连大学,—,—,—,—,academics.masterPrograms,34,27,02_院校库,exact,1.0,numeric_large
2201,长春理工大学,—,—,—,—,academics.masterPrograms,34,134,02_院校库,exact,1.0,numeric_large
2201,长春理工大学,—,—,—,—,academics.doctoralPrograms,11,49,02_院校库,exact,1.0,numeric_large
2202,延边大学,—,—,—,—,academics.masterPrograms,60,55,02_院校库,exact,1.0,numeric_large
2203,东北电力大学,—,—,—,—,academics.doctoralPrograms,7,12,02_院校库,exact,1.0,numeric_large
2230,长春大学,—,—,—,—,academics.masterPrograms,25,29,02_院校库,exact,1.0,numeric_large
2305,黑龙江科技大学,—,—,—,—,academics.masterPrograms,25,21,02_院校库,exact,1.0,numeric_large
2308,哈尔滨医科大学,—,—,—,—,academics.masterPrograms,23,17,02_院校库,exact,1.0,numeric_large
2309,东北农业大学,—,—,—,—,academics.masterPrograms,43,39,02_院校库,exact,1.0,numeric_large
2318,牡丹江师范学院,—,—,—,—,academics.masterPrograms,16,56,02_院校库,exact,1.0,numeric_large
2327,哈尔滨理工大学,—,—,—,—,academics.masterPrograms,38,34,02_院校库,exact,1.0,numeric_large
2329,牡丹江医科大学,—,—,—,—,academics.masterPrograms,9,42,02_院校库,exact,1.0,numeric_large
3103,上海海事大学,—,—,—,—,academics.masterPrograms,32,95,02_院校库,exact,1.0,numeric_large
3103,上海海事大学,—,—,—,—,academics.doctoralPrograms,4,22,02_院校库,exact,1.0,numeric_large
3107,上海应用技术大学,—,—,—,—,academics.masterPrograms,24,33,02_院校库,exact,1.0,numeric_large
3112,上海中医药大学,—,—,—,—,academics.masterPrograms,16,9,02_院校库,exact,1.0,numeric_large
3115,上海体育大学,—,—,—,—,academics.doctoralPrograms,3,8,02_院校库,exact,1.0,numeric_large
3117,上海对外经贸大学,—,—,—,—,academics.doctoralPrograms,2,12,02_院校库,exact,1.0,numeric_large
3122,上海戏剧学院,—,—,—,—,academics.masterPrograms,7,14,02_院校库,exact,1.0,numeric_large
3137,上海大学,—,—,—,—,academics.doctoralPrograms,35,44,02_院校库,exact,1.0,numeric_large
3201,苏州大学,—,—,—,—,academics.masterPrograms,88,82,02_院校库,exact,1.0,numeric_large
3201,苏州大学,—,—,—,—,academics.doctoralPrograms,36,32,02_院校库,exact,1.0,numeric_large
3202,南京医科大学,—,—,—,—,academics.masterPrograms,22,75,02_院校库,exact,1.0,numeric_large
3202,南京医科大学,—,—,—,—,academics.doctoralPrograms,13,73,02_院校库,exact,1.0,numeric_large
3204,江苏师范大学,—,—,—,—,academics.masterPrograms,55,51,02_院校库,exact,1.0,numeric_large
3301,杭州电子科技大学,—,—,—,—,academics.masterPrograms,43,20,02_院校库,exact,1.0,numeric_large
3306,浙江农林大学,—,—,—,—,academics.masterPrograms,48,65,02_院校库,exact,1.0,numeric_large
3388,衢州学院,—,—,—,—,academics.masterPrograms,3,9,02_院校库,exact,1.0,numeric_large
3401,安徽工业大学,—,—,—,—,academics.masterPrograms,37,47,02_院校库,exact,1.0,numeric_large
3402,安徽理工大学,—,—,—,—,academics.masterPrograms,38,156,02_院校库,exact,1.0,numeric_large
3402,安徽理工大学,—,—,—,—,academics.doctoralPrograms,9,44,02_院校库,exact,1.0,numeric_large
3403,安徽大学,—,—,—,—,academics.masterPrograms,69,65,02_院校库,exact,1.0,numeric_large
3404,安徽工程大学,—,—,—,—,academics.masterPrograms,35,39,02_院校库,exact,1.0,numeric_large
3406,安徽医科大学,—,—,—,—,academics.masterPrograms,24,101,02_院校库,exact,1.0,numeric_large
3406,安徽医科大学,—,—,—,—,academics.doctoralPrograms,6,50,02_院校库,exact,1.0,numeric_large
3428,安徽中医药大学,—,—,—,—,academics.masterPrograms,16,53,02_院校库,exact,1.0,numeric_large
3501,福建理工大学,—,—,—,—,academics.masterPrograms,1,22,02_院校库,exact,1.0,numeric_large
3515,集美大学,—,—,—,—,academics.masterPrograms,41,57,02_院校库,exact,1.0,numeric_large
3522,福建中医药大学,—,—,—,—,academics.doctoralPrograms,4,11,02_院校库,exact,1.0,numeric_large
3541,福建江夏学院,—,—,—,—,academics.masterPrograms,2,10,02_院校库,exact,1.0,numeric_large
3601,华东交通大学,—,—,—,—,academics.masterPrograms,45,41,02_院校库,exact,1.0,numeric_large
3602,东华理工大学,—,—,—,—,academics.masterPrograms,41,37,02_院校库,exact,1.0,numeric_large
3604,江西理工大学,—,—,—,—,academics.masterPrograms,44,48,02_院校库,exact,1.0,numeric_large
3605,景德镇陶瓷大学,—,—,—,—,academics.masterPrograms,28,24,02_院校库,exact,1.0,numeric_large
3607,江西农业大学,—,—,—,—,academics.masterPrograms,37,33,02_院校库,exact,1.0,numeric_large
3611,江西师范大学,—,—,—,—,academics.doctoralPrograms,15,30,02_院校库,exact,1.0,numeric_large
3618,江西财经大学,—,—,—,—,academics.masterPrograms,39,112,02_院校库,exact,1.0,numeric_large
3618,江西财经大学,—,—,—,—,academics.doctoralPrograms,9,51,02_院校库,exact,1.0,numeric_large
3620,南昌大学,—,—,—,—,academics.masterPrograms,92,86,02_院校库,exact,1.0,numeric_large
3709,山东第二医科大学,—,—,—,—,academics.masterPrograms,19,87,02_院校库,exact,1.0,numeric_large
3726,山东航空学院,—,—,—,—,academics.masterPrograms,2,11,02_院校库,exact,1.0,numeric_large
3728,山东中医药大学,—,—,—,—,academics.masterPrograms,18,26,02_院校库,exact,1.0,numeric_large
3728,山东中医药大学,—,—,—,—,academics.doctoralPrograms,5,26,02_院校库,exact,1.0,numeric_large
3737,齐鲁工业大学,—,—,—,—,academics.masterPrograms,37,33,02_院校库,exact,1.0,numeric_large
3740,山东农业大学,—,—,—,—,academics.masterPrograms,42,56,02_院校库,exact,1.0,numeric_large
3812,山东第一医科大学,—,—,—,—,academics.masterPrograms,19,38,02_院校库,exact,1.0,numeric_large
4103,华北水利水电大学,—,—,—,—,academics.masterPrograms,48,42,02_院校库,exact,1.0,numeric_large
4104,郑州轻工业大学,—,—,—,—,academics.doctoralPrograms,2,15,02_院校库,exact,1.0,numeric_large
4105,河南工业大学,—,—,—,—,academics.masterPrograms,49,43,02_院校库,exact,1.0,numeric_large
4106,河南科技大学,—,—,—,—,academics.masterPrograms,79,73,02_院校库,exact,1.0,numeric_large
4112,河南医药大学,—,—,—,—,academics.masterPrograms,24,30,02_院校库,exact,1.0,numeric_large
4113,河南大学,—,—,—,—,academics.masterPrograms,90,86,02_院校库,exact,1.0,numeric_large
4201,长江大学,—,—,—,—,academics.masterPrograms,64,60,02_院校库,exact,1.0,numeric_large
4202,武汉工程大学,—,—,—,—,academics.masterPrograms,42,23,02_院校库,exact,1.0,numeric_large
4216,武汉体育学院,—,—,—,—,academics.masterPrograms,15,11,02_院校库,exact,1.0,numeric_large
4241,三峡大学,—,—,—,—,academics.masterPrograms,53,49,02_院校库,exact,1.0,numeric_large
4306,长沙理工大学,—,—,—,—,academics.masterPrograms,54,186,02_院校库,exact,1.0,numeric_large
4306,长沙理工大学,—,—,—,—,academics.doctoralPrograms,16,89,02_院校库,exact,1.0,numeric_large
4307,湖南农业大学,—,—,—,—,academics.masterPrograms,42,38,02_院校库,exact,1.0,numeric_large
4310,湖南中医药大学,—,—,—,—,academics.masterPrograms,19,89,02_院校库,exact,1.0,numeric_large
4310,湖南中医药大学,—,—,—,—,academics.doctoralPrograms,4,28,02_院校库,exact,1.0,numeric_large
4321,湖南工商大学,—,—,—,—,academics.masterPrograms,33,26,02_院校库,exact,1.0,numeric_large
4335,湖南工业大学,—,—,—,—,academics.masterPrograms,40,118,02_院校库,exact,1.0,numeric_large
4402,汕头大学,—,—,—,—,academics.masterPrograms,44,177,02_院校库,exact,1.0,numeric_large
4402,汕头大学,—,—,—,—,academics.doctoralPrograms,7,58,02_院校库,exact,1.0,numeric_large
4405,广州大学,—,—,—,—,academics.masterPrograms,69,64,02_院校库,exact,1.0,numeric_large
4413,惠州学院,—,—,—,—,academics.masterPrograms,3,11,02_院校库,exact,1.0,numeric_large
4424,深圳大学,—,—,—,—,academics.doctoralPrograms,27,35,02_院校库,exact,1.0,numeric_large
4437,广东外语外贸大学,—,—,—,—,academics.masterPrograms,34,92,02_院校库,exact,1.0,numeric_large
4437,广东外语外贸大学,—,—,—,—,academics.doctoralPrograms,5,30,02_院校库,exact,1.0,numeric_large
4438,广东工业大学,—,—,—,—,academics.masterPrograms,49,144,02_院校库,exact,1.0,numeric_large
4438,广东工业大学,—,—,—,—,academics.doctoralPrograms,16,61,02_院校库,exact,1.0,numeric_large
4441,北师香港浸会大学,—,—,—,—,academics.masterPrograms,18,10,02_院校库,exact,1.0,numeric_large
4504,桂林理工大学,—,—,—,—,academics.masterPrograms,39,55,02_院校库,exact,1.0,numeric_large
4504,桂林理工大学,—,—,—,—,academics.doctoralPrograms,6,13,02_院校库,exact,1.0,numeric_large
4508,广西中医药大学,—,—,—,—,academics.masterPrograms,11,54,02_院校库,exact,1.0,numeric_large
4513,南宁师范大学,—,—,—,—,academics.masterPrograms,36,32,02_院校库,exact,1.0,numeric_large
4518,广西民族大学,—,—,—,—,academics.masterPrograms,47,72,02_院校库,exact,1.0,numeric_large
4528,北部湾大学,—,—,—,—,academics.masterPrograms,12,24,02_院校库,exact,1.0,numeric_large
5001,重庆邮电大学,—,—,—,—,academics.masterPrograms,35,49,02_院校库,exact,1.0,numeric_large
5015,四川外国语大学,—,—,—,—,academics.masterPrograms,18,116,02_院校库,exact,1.0,numeric_large
5015,四川外国语大学,—,—,—,—,academics.doctoralPrograms,2,15,02_院校库,exact,1.0,numeric_large
5018,四川美术学院,—,—,—,—,academics.masterPrograms,6,2,02_院校库,exact,1.0,numeric_large
5025,重庆理工大学,—,—,—,—,academics.masterPrograms,31,73,02_院校库,exact,1.0,numeric_large
5101,西南石油大学,—,—,—,—,academics.masterPrograms,41,170,02_院校库,exact,1.0,numeric_large
5101,西南石油大学,—,—,—,—,academics.doctoralPrograms,8,54,02_院校库,exact,1.0,numeric_large
5109,西华大学,—,—,—,—,academics.masterPrograms,45,82,02_院校库,exact,1.0,numeric_large
5112,四川农业大学,—,—,—,—,academics.masterPrograms,41,135,02_院校库,exact,1.0,numeric_large
5112,四川农业大学,—,—,—,—,academics.doctoralPrograms,15,76,02_院校库,exact,1.0,numeric_large
5117,成都中医药大学,—,—,—,—,academics.masterPrograms,16,75,02_院校库,exact,1.0,numeric_large
5117,成都中医药大学,—,—,—,—,academics.doctoralPrograms,5,35,02_院校库,exact,1.0,numeric_large
5122,西华师范大学,—,—,—,—,academics.doctoralPrograms,2,8,02_院校库,exact,1.0,numeric_large
5137,成都大学,—,—,—,—,academics.masterPrograms,35,56,02_院校库,exact,1.0,numeric_large
5211,贵州财经大学,—,—,—,—,academics.masterPrograms,31,47,02_院校库,exact,1.0,numeric_large
5304,云南农业大学,—,—,—,—,academics.masterPrograms,34,104,02_院校库,exact,1.0,numeric_large
5304,云南农业大学,—,—,—,—,academics.doctoralPrograms,8,35,02_院校库,exact,1.0,numeric_large
5309,云南师范大学,—,—,—,—,academics.masterPrograms,55,50,02_院校库,exact,1.0,numeric_large
6103,西安工业大学,—,—,—,—,academics.doctoralPrograms,5,18,02_院校库,exact,1.0,numeric_large
6104,西安建筑科技大学,—,—,—,—,academics.masterPrograms,47,92,02_院校库,exact,1.0,numeric_large
6119,西安外国语大学,—,—,—,—,academics.doctoralPrograms,2,19,02_院校库,exact,1.0,numeric_large
6121,西北政法大学,—,—,—,—,academics.masterPrograms,16,66,02_院校库,exact,1.0,numeric_large
6121,西北政法大学,—,—,—,—,academics.doctoralPrograms,2,10,02_院校库,exact,1.0,numeric_large
6137,宝鸡文理学院,—,—,—,—,academics.masterPrograms,22,87,02_院校库,exact,1.0,numeric_large
6201,兰州理工大学,—,—,—,—,academics.masterPrograms,44,25,02_院校库,exact,1.0,numeric_large
6206,西北师范大学,—,—,—,—,academics.masterPrograms,56,81,02_院校库,exact,1.0,numeric_large
6206,西北师范大学,—,—,—,—,academics.doctoralPrograms,15,20,02_院校库,exact,1.0,numeric_large
6207,兰州城市学院,—,—,—,—,academics.masterPrograms,3,13,02_院校库,exact,1.0,numeric_large
6211,兰州财经大学,—,—,—,—,academics.masterPrograms,28,55,02_院校库,exact,1.0,numeric_large
6215,甘肃政法大学,—,—,—,—,academics.masterPrograms,15,38,02_院校库,exact,1.0,numeric_large
6301,青海大学,—,—,—,—,academics.masterPrograms,41,231,02_院校库,exact,1.0,numeric_large
6304,青海师范大学,—,—,—,—,academics.masterPrograms,35,158,02_院校库,exact,1.0,numeric_large
6304,青海师范大学,—,—,—,—,academics.doctoralPrograms,5,22,02_院校库,exact,1.0,numeric_large
6401,宁夏大学,—,—,—,—,academics.masterPrograms,68,61,02_院校库,exact,1.0,numeric_large
6407,宁夏医科大学,—,—,—,—,academics.masterPrograms,18,25,02_院校库,exact,1.0,numeric_large
6503,塔里木大学,—,—,—,—,academics.masterPrograms,33,64,02_院校库,exact,1.0,numeric_large
6508,新疆师范大学,—,—,—,—,academics.masterPrograms,42,36,02_院校库,exact,1.0,numeric_large
9202,国防科技大学,—,—,—,—,academics.masterPrograms,44,26,02_院校库,exact,1.0,numeric_large
9202,国防科技大学,—,—,—,—,academics.doctoralPrograms,28,23,02_院校库,exact,1.0,numeric_large
9205,陆军兵种大学,—,—,—,—,academics.masterPrograms,26,12,02_院校库,exact,1.0,numeric_large
9213,海军工程大学,—,—,—,—,academics.masterPrograms,23,12,02_院校库,exact,1.0,numeric_large
9215,海军潜艇学院,—,—,—,—,academics.masterPrograms,6,12,02_院校库,exact,1.0,numeric_large
9216,海军航空大学,—,—,—,—,academics.masterPrograms,15,26,02_院校库,exact,1.0,numeric_large
9216,海军航空大学,—,—,—,—,academics.doctoralPrograms,4,17,02_院校库,exact,1.0,numeric_large
9222,空军工程大学,—,—,—,—,academics.masterPrograms,30,45,02_院校库,exact,1.0,numeric_large
9223,空军预警学院,—,—,—,—,academics.masterPrograms,10,6,02_院校库,exact,1.0,numeric_large
9227,空军军医大学,—,—,—,—,academics.masterPrograms,21,72,02_院校库,exact,1.0,numeric_large
9227,空军军医大学,—,—,—,—,academics.doctoralPrograms,15,65,02_院校库,exact,1.0,numeric_large
9231,火箭军工程大学,—,—,—,—,academics.masterPrograms,18,12,02_院校库,exact,1.0,numeric_large
9233,军事航天部队航天工程大学,—,—,—,—,academics.masterPrograms,20,15,02_院校库,exact,1.0,numeric_large
9234,网络空间部队信息工程大学,—,—,—,—,academics.masterPrograms,30,22,02_院校库,exact,1.0,numeric_large
9238,武警工程大学,—,—,—,—,academics.masterPrograms,8,4,02_院校库,exact,1.0,numeric_large
9957,空军航空大学,—,—,—,—,academics.masterPrograms,9,4,02_院校库,exact,1.0,numeric_large
0086,中国人民大学(苏州校区),—,—,—,—,academics.masterPrograms,71,,02_院校库,exact,1.0,one_side_missing
0090,合肥工业大学(宣城校区),—,—,—,—,academics.masterPrograms,64,,02_院校库,exact,1.0,one_side_missing
0090,合肥工业大学(宣城校区),—,—,—,—,academics.doctoralPrograms,26,,02_院校库,exact,1.0,one_side_missing
1110,北京第二外国语学院,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
1323,秦皇岛工业职业技术学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
1335,邢台医学院,—,—,—,—,academics.masterPrograms,,82,02_院校库,exact,1.0,one_side_missing
1335,邢台医学院,—,—,—,—,academics.doctoralPrograms,,3,02_院校库,exact,1.0,one_side_missing
1483,山西医药学院,—,—,—,—,academics.masterPrograms,,6,02_院校库,exact,1.0,one_side_missing
1483,山西医药学院,—,—,—,—,academics.doctoralPrograms,,3,02_院校库,exact,1.0,one_side_missing
1518,内蒙古财经大学,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
1520,内蒙古科技大学包头师范学院,—,—,—,—,academics.masterPrograms,,19,02_院校库,exact,1.0,one_side_missing
1521,内蒙古科技大学包头医学院,—,—,—,—,academics.masterPrograms,,11,02_院校库,exact,1.0,one_side_missing
1521,内蒙古科技大学包头医学院,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
2107,辽宁石油化工大学,—,—,—,—,academics.doctoralPrograms,,2,02_院校库,exact,1.0,one_side_missing
2124,沈阳师范大学,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
2293,长春大学旅游学院,—,—,—,—,academics.masterPrograms,,1,02_院校库,exact,1.0,one_side_missing
2342,齐齐哈尔立德健康职业学院,—,—,—,—,basic.authority,省政府,,02_院校库,exact,1.0,one_side_missing
3119,上海旅游高等专科学校,—,—,—,—,academics.masterPrograms,,5,02_院校库,exact,1.0,one_side_missing
3119,上海旅游高等专科学校,—,—,—,—,academics.doctoralPrograms,,3,02_院校库,exact,1.0,one_side_missing
3148,上海纽约大学,—,—,—,—,academics.masterPrograms,,7,02_院校库,exact,1.0,one_side_missing
3148,上海纽约大学,—,—,—,—,academics.doctoralPrograms,,11,02_院校库,exact,1.0,one_side_missing
3156,上海济光职业技术学院,—,—,—,—,rankings.arwu,501,,02_院校库,exact,1.0,one_side_missing
3195,上海兴伟学院,—,—,—,—,rankings.alumni,500,,02_院校库,exact,1.0,one_side_missing
3197,上海建设管理职业技术学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
3247,西交利物浦大学,—,—,—,—,academics.masterPrograms,,55,02_院校库,exact,1.0,one_side_missing
3247,西交利物浦大学,—,—,—,—,academics.doctoralPrograms,,17,02_院校库,exact,1.0,one_side_missing
3294,无锡学院,—,—,—,—,academics.masterPrograms,,6,02_院校库,exact,1.0,one_side_missing
3304,宁波诺丁汉大学,—,—,—,—,academics.masterPrograms,,10,02_院校库,exact,1.0,one_side_missing
3304,宁波诺丁汉大学,—,—,—,—,academics.doctoralPrograms,,5,02_院校库,exact,1.0,one_side_missing
3340,温州肯恩大学,—,—,—,—,academics.masterPrograms,,8,02_院校库,exact,1.0,one_side_missing
3340,温州肯恩大学,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
3366,浙江师范大学行知学院,—,—,—,—,academics.masterPrograms,,3,02_院校库,exact,1.0,one_side_missing
3536,福建技术师范学院,—,—,—,—,academics.masterPrograms,,2,02_院校库,exact,1.0,one_side_missing
3610,赣南医科大学,—,—,—,—,academics.doctoralPrograms,,4,02_院校库,exact,1.0,one_side_missing
3628,上饶卫生健康职业学院,—,—,—,—,basic.type,,医药,02_院校库,exact,1.0,one_side_missing
3640,抚州医药学院,—,—,—,—,rankings.alumni,500,,02_院校库,exact,1.0,one_side_missing
3688,江西师范大学科学技术学院,—,—,—,—,academics.masterPrograms,,5,02_院校库,exact,1.0,one_side_missing
3692,南昌交通学院,—,—,—,—,academics.masterPrograms,,5,02_院校库,exact,1.0,one_side_missing
3736,山东城市服务职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
3784,烟台南山学院,—,—,—,—,academics.masterPrograms,,4,02_院校库,exact,1.0,one_side_missing
3977,昆山杜克大学,—,—,—,—,academics.masterPrograms,,5,02_院校库,exact,1.0,one_side_missing
4110,河南工程学院,—,—,—,—,academics.masterPrograms,,2,02_院校库,exact,1.0,one_side_missing
4226,武昌工学院,—,—,—,—,academics.masterPrograms,,1,02_院校库,exact,1.0,one_side_missing
4244,湖北经济学院,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
4261,武汉生物工程学院,—,—,—,—,academics.masterPrograms,,3,02_院校库,exact,1.0,one_side_missing
4334,邵阳工业职业技术学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
4338,郴州思科职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
4345,长沙文创艺术职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
4432,东莞理工学院,—,—,—,—,academics.doctoralPrograms,,9,02_院校库,exact,1.0,one_side_missing
4458,广东以色列理工学院,—,—,—,—,academics.doctoralPrograms,,1,02_院校库,exact,1.0,one_side_missing
4488,香港中文大学(深圳),—,—,—,—,academics.masterPrograms,,39,02_院校库,exact,1.0,one_side_missing
4488,香港中文大学(深圳),—,—,—,—,academics.doctoralPrograms,,17,02_院校库,exact,1.0,one_side_missing
4505,广西财经学院,—,—,—,—,academics.doctoralPrograms,,2,02_院校库,exact,1.0,one_side_missing
4520,桂林航天工业学院,—,—,—,—,academics.masterPrograms,,3,02_院校库,exact,1.0,one_side_missing
4587,桂林信息工程职业学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
4634,海南东方新丝路职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
4904,深圳北理莫斯科大学,—,—,—,—,academics.doctoralPrograms,2,,02_院校库,exact,1.0,one_side_missing
4946,香港科技大学(广州),—,—,—,—,academics.masterPrograms,,15,02_院校库,exact,1.0,one_side_missing
4946,香港科技大学(广州),—,—,—,—,academics.doctoralPrograms,,15,02_院校库,exact,1.0,one_side_missing
5136,四川音乐学院,—,—,—,—,rankings.alumni,372,,02_院校库,exact,1.0,one_side_missing
5246,贵州生态能源职业学院,—,—,—,—,basic.type,,其它,02_院校库,exact,1.0,one_side_missing
5249,贵州传媒职业学院,—,—,—,—,basic.type,,艺术,02_院校库,exact,1.0,one_side_missing
5270,黔东南理工职业学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
5316,云南艺术学院,—,—,—,—,academics.doctoralPrograms,,3,02_院校库,exact,1.0,one_side_missing
5409,日喀则职业技术学院,—,—,—,—,basic.authority,省政府,,02_院校库,exact,1.0,one_side_missing
5574,重庆中医药学院,—,—,—,—,academics.masterPrograms,,4,02_院校库,exact,1.0,one_side_missing
5574,重庆中医药学院,—,—,—,—,academics.doctoralPrograms,,2,02_院校库,exact,1.0,one_side_missing
5667,宜宾医药健康职业学院,—,—,—,—,basic.authority,市政府,,02_院校库,exact,1.0,one_side_missing
5882,遂宁职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
5885,遂宁能源职业学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
5888,遂宁工程职业学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
5937,贵州铜仁数据职业学院,—,—,—,—,basic.type,,其它,02_院校库,exact,1.0,one_side_missing
6307,青海理工学院,—,—,—,—,academics.masterPrograms,,4,02_院校库,exact,1.0,one_side_missing
6511,新疆和田学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
6521,新疆工程学院,—,—,—,—,academics.masterPrograms,2,,02_院校库,exact,1.0,one_side_missing
6536,可克达拉职业技术学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
6539,新疆司法警官职业学院,—,—,—,—,basic.type,,其它,02_院校库,exact,1.0,one_side_missing
6540,阿克苏工业职业技术学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
6541,新星职业技术学院,—,—,—,—,basic.type,,综合,02_院校库,exact,1.0,one_side_missing
6542,喀什理工职业技术学院,—,—,—,—,basic.type,,理工,02_院校库,exact,1.0,one_side_missing
8102,香港中文大学,—,—,—,—,academics.doctoralPrograms,,66,02_院校库,exact,1.0,one_side_missing
8106,香港城市大学,—,—,—,—,academics.doctoralPrograms,,2,02_院校库,exact,1.0,one_side_missing
9206,陆军步兵学院,—,—,—,—,rankings.usNews,398,,02_院校库,exact,1.0,one_side_missing
9206,陆军步兵学院,—,—,—,—,rankings.alumni,66,,02_院校库,exact,1.0,one_side_missing
9214,海军大连舰艇学院,—,—,—,—,rankings.usNews,446,,02_院校库,exact,1.0,one_side_missing
9214,海军大连舰艇学院,—,—,—,—,rankings.alumni,67,,02_院校库,exact,1.0,one_side_missing
9215,海军潜艇学院,—,—,—,—,academics.doctoralPrograms,,2,02_院校库,exact,1.0,one_side_missing
9235,信息支援部队工程大学,—,—,—,—,academics.masterPrograms,,7,02_院校库,exact,1.0,one_side_missing
9957,空军航空大学,—,—,—,—,rankings.usNews,432,,02_院校库,exact,1.0,one_side_missing
0320,中国民航大学,—,—,—,—,basic.authority,交通运输部(中国民用航空局),交通运输部,02_院校库,exact,1.0,text_minor
0355,中国民用航空飞行学院,—,—,—,—,basic.authority,交通运输部(中国民用航空局),交通运输部,02_院校库,exact,1.0,text_minor
0451,上海民航职业技术学院,—,—,—,—,basic.authority,交通运输部(中国民用航空局),交通运输部,02_院校库,exact,1.0,text_minor
4451,广州民航职业技术学院,—,—,—,—,basic.authority,交通运输部(中国民用航空局),交通运输部,02_院校库,exact,1.0,text_minor
6534,新疆工业学院,—,—,—,—,basic.authority,新疆生产建设兵团,新疆生产建设兵团教育局,02_院校库,exact,1.0,text_minor
8102,香港中文大学,—,—,—,—,basic.authority,香港特别行政区教育局,香港特区教育局,02_院校库,exact,1.0,text_minor
8106,香港城市大学,—,—,—,—,basic.authority,香港特别行政区教育局,香港特区教育局,02_院校库,exact,1.0,text_minor
0001,北京大学,—,—,—,—,academics.masterPrograms,78,79,02_院校库,exact,1.0,numeric_small
0002,中国人民大学,—,—,—,—,academics.doctoralPrograms,30,31,02_院校库,exact,1.0,numeric_small
0002,中国人民大学,—,—,—,—,academics.postgraduateRate,39.0,42.0,02_院校库,exact,1.0,numeric_small
0004,北京交通大学,—,—,—,—,academics.masterPrograms,55,52,02_院校库,exact,1.0,numeric_small
0007,北京邮电大学,—,—,—,—,academics.doctoralPrograms,18,16,02_院校库,exact,1.0,numeric_small
0007,北京邮电大学,—,—,—,—,academics.postgraduateRate,30.13,32.0,02_院校库,exact,1.0,numeric_small
0008,中国农业大学,—,—,—,—,academics.masterPrograms,55,58,02_院校库,exact,1.0,numeric_small
0009,北京林业大学,—,—,—,—,academics.masterPrograms,45,46,02_院校库,exact,1.0,numeric_small
0011,北京师范大学,—,—,—,—,academics.masterPrograms,64,61,02_院校库,exact,1.0,numeric_small
0012,北京语言大学,—,—,—,—,academics.masterPrograms,25,24,02_院校库,exact,1.0,numeric_small
0013,中国传媒大学,—,—,—,—,academics.masterPrograms,31,30,02_院校库,exact,1.0,numeric_small
0013,中国传媒大学,—,—,—,—,academics.doctoralPrograms,13,10,02_院校库,exact,1.0,numeric_small
0013,中国传媒大学,—,—,—,—,academics.postgraduateRate,15.0,18.0,02_院校库,exact,1.0,numeric_small
0014,中央财经大学,—,—,—,—,academics.masterPrograms,35,37,02_院校库,exact,1.0,numeric_small
